"","TIMESTAMP","AveBattery","AveBaroTemp","AvgCO2_20cm","AvgCO2_60cm","AvgCO2_110cm","AvgCO2_180cm","AvgO2_20cm","AvgO2_60cm","AvgO2_110cm","AvgO2_180cm","AveSoilTemp_20cm","AveSoilTemp_60cm","AveSoilTemp_110cm","AveSoilTemp_180cm","AveSoilVWC_20cm","AveSoilVWC_60cm","AveSoilVWC_110cm","AveSoilVWC_180cm","CO2_20cm","CO2_60cm","CO2_110cm","HourlyPrecip","AvgSolarRad","SolarRad","TotalSolarRad","slope","ma"
"9132",2022-11-12 13:00:01,13.6,-7.018,990.0644,2237.84,5264.452,9867.134,21.54454,21.80686,21.22178,20.6336,4.369,11.28,13.67,15.22,0.263,0.169,0.163,0.289,0.453078323844809,-0.326687479074111,1.01665296644308,0,0.279,1.843,1.003021,3.59699999999975,8.08316666666663
"9133",2022-11-12 13:00:01,13.6,-7.018,990.0644,2237.84,5264.452,9867.134,21.54454,21.80686,21.22178,20.6336,4.369,11.28,13.67,15.22,0.263,0.169,0.163,0.289,0.453078323844809,-0.326687479074111,1.01665296644308,0,0.279,1.843,1.003021,NA,9.27649999999994
"9134",2022-11-12 14:00:01,14.22,-5.849,1130.05,2235.985,5338.766,9861.715,21.53315,21.77813,21.19985,20.6551,4.302,11.22,13.67,15.22,0.263,0.169,0.163,0.289,0.72001538316373,-0.427027908133777,0.161195579000737,0,0.296,1.662,1.064036,5.41899999999987,9.27649999999994
"9135",2022-11-12 14:00:01,14.22,-5.849,1130.05,2235.985,5338.766,9861.715,21.53315,21.77813,21.19985,20.6551,4.302,11.22,13.67,15.22,0.263,0.169,0.163,0.289,0.72001538316373,-0.427027908133777,0.161195579000737,0,0.296,1.662,1.064036,NA,9.71533333333324
"9136",2022-11-12 15:00:01,14.75,-4.724,1273.993,2227.694,5482.757,9856.123,21.46658,21.77789,21.18382,20.67761,4.246,11.18,13.66,15.22,0.262,0.169,0.162,0.289,0.993362701635633,-0.542710396184808,0.37017031280236,0,0.249,1.287,0.8977351,5.59200000000055,9.71533333333324
"9137",2022-11-12 15:00:01,14.75,-4.724,1273.993,2227.694,5482.757,9856.123,21.46658,21.77789,21.18382,20.67761,4.246,11.18,13.66,15.22,0.262,0.169,0.162,0.289,0.993362701635633,-0.542710396184808,0.37017031280236,0,0.249,1.287,0.8977351,NA,9.6911666666665
"9138",2022-11-12 16:00:01,14.62,-5.1,1221.559,2249.931,5397.984,9842.328,21.45411,21.7711,21.1786,20.66081,4.199,11.12,13.66,15.21,0.262,0.169,0.162,0.289,0.327266661377397,-0.413754791257491,-0.151065071189785,0,0.156,0.761,0.5626345,13.7950000000001,9.6911666666665
"9139",2022-11-12 16:00:01,14.62,-5.1,1221.559,2249.931,5397.984,9842.328,21.45411,21.7711,21.1786,20.66081,4.199,11.12,13.66,15.21,0.262,0.169,0.162,0.289,0.327266661377397,-0.413754791257491,-0.151065071189785,0,0.156,0.761,0.5626345,NA,9.10583333333337
"9140",2022-11-12 17:00:01,14.11,-6.219,1015.302,2317.509,4537.186,9832.002,21.42024,21.77763,21.28082,20.66068,4.158,11.07,13.66,15.21,0.262,0.168,0.162,0.289,-0.514725052063274,0.0155348044816178,-2.13130347064788,0,0.072,0.191,0.2577516,10.3259999999991,9.10583333333337
"9141",2022-11-12 17:00:01,14.11,-6.219,1015.302,2317.509,4537.186,9832.002,21.42024,21.77763,21.28082,20.66068,4.158,11.07,13.66,15.21,0.262,0.168,0.162,0.289,-0.514725052063274,0.0155348044816178,-2.13130347064788,0,0.072,0.191,0.2577516,NA,7.8751666666667
"9142",2022-11-12 18:00:01,13.04,-8.51,932.7475,2341.719,4402.52,9822.232,21.41629,21.7706,21.36182,20.62407,4.123,11.03,13.65,15.21,0.261,0.168,0.162,0.289,-0.343132899171489,-0.00440234435772446,-0.664131698987017,0,0.009,0,0.03217603,9.77000000000044,7.8751666666667
"9143",2022-11-12 18:00:01,13.04,-8.51,932.7475,2341.719,4402.52,9822.232,21.41629,21.7706,21.36182,20.62407,4.123,11.03,13.65,15.21,0.261,0.168,0.162,0.289,-0.343132899171489,-0.00440234435772446,-0.664131698987017,0,0.009,0,0.03217603,NA,7.93399999999989
"9144",2022-11-12 19:00:01,12.9,-11,1091.087,2346.903,4353.014,9811.475,21.48722,21.837,21.38291,20.63034,4.096,10.98,13.65,15.21,0.261,0.168,0.162,0.289,0.593816170681581,-0.09453333461436,-0.508721867437634,0,0.007,0,0.02560024,10.7569999999996,7.93399999999989
"9145",2022-11-12 19:00:01,12.9,-11,1091.087,2346.903,4353.014,9811.475,21.48722,21.837,21.38291,20.63034,4.096,10.98,13.65,15.21,0.261,0.168,0.162,0.289,0.593816170681581,-0.09453333461436,-0.508721867437634,0,0.007,0,0.02560024,NA,6.45150000000012
"9146",2022-11-12 20:00:01,12.83,-11.25,1073.997,2390.762,4537.667,9803.423,21.55041,21.87067,21.40322,20.63118,4.061,10.93,13.64,15.2,0.261,0.168,0.162,0.289,0.0172964138475733,-0.0154438352062276,0.0471024463527461,0,0.007,0,0.02560049,8.05199999999968,6.45150000000012
"9147",2022-11-12 20:00:01,12.83,-11.25,1073.997,2390.762,4537.667,9803.423,21.55041,21.87067,21.40322,20.63118,4.061,10.93,13.64,15.2,0.261,0.168,0.162,0.289,0.0172964138475733,-0.0154438352062276,0.0471024463527461,0,0.007,0,0.02560049,NA,6.54966666666678
"9148",2022-11-12 21:00:01,12.79,-11.68,1027.647,2426.914,4185.414,9797.976,21.46914,21.88819,21.41062,20.62991,4.024,10.88,13.64,15.2,0.261,0.168,0.162,0.289,-0.180403169778949,0.0922076796613693,-1.22931519357001,0,0.007,0,0.02560294,5.44700000000012,6.54966666666678
"9149",2022-11-12 21:00:01,12.79,-11.68,1027.647,2426.914,4185.414,9797.976,21.46914,21.88819,21.41062,20.62991,4.024,10.88,13.64,15.2,0.261,0.168,0.162,0.289,-0.180403169778949,0.0922076796613693,-1.22931519357001,0,0.007,0,0.02560294,NA,5.74099999999999
"9150",2022-11-12 22:00:01,12.75,-12.18,1130.777,2461.342,4758.205,9787.693,21.40019,21.89519,21.41349,20.62781,3.986,10.83,13.63,15.2,0.261,0.168,0.162,0.289,0.405955035933789,-0.0676694291939916,0.93121179730286,0,0.007,0,0.02556472,10.2830000000013,5.74099999999999
"9151",2022-11-12 22:00:01,12.75,-12.18,1130.777,2461.342,4758.205,9787.693,21.40019,21.89519,21.41349,20.62781,3.986,10.83,13.63,15.2,0.261,0.168,0.162,0.289,0.405955035933789,-0.0676694291939916,0.93121179730286,0,0.007,0,0.02556472,NA,5.28899999999976
"9152",2022-11-12 23:00:01,12.71,-13.55,1154.943,2490.481,4281.797,9784.751,21.33887,21.90349,21.44068,20.63062,3.945,10.78,13.62,15.2,0.26,0.168,0.162,0.289,0.189059156659191,0.0411628118386031,-1.46413378274752,0,0.007,0,0.02544325,2.9419999999991,5.28899999999976
"9153",2022-11-12 23:00:01,12.71,-13.55,1154.943,2490.481,4281.797,9784.751,21.33887,21.90349,21.44068,20.63062,3.945,10.78,13.62,15.2,0.26,0.168,0.162,0.289,0.189059156659191,0.0411628118386031,-1.46413378274752,0,0.007,0,0.02544325,NA,5.86149999999968
"9154",2022-11-13 00:00:01,12.68,-14.51,1232.78,2529.003,5385.028,9774.628,21.35532,21.93504,21.43485,20.63576,3.897,10.74,13.62,15.19,0.26,0.168,0.162,0.289,0.434034567750224,-0.20816170864809,2.27132619951473,0,0.007,0,0.02553114,10.1229999999996,5.86149999999968
"9155",2022-11-13 00:00:01,12.68,-14.51,1232.78,2529.003,5385.028,9774.628,21.35532,21.93504,21.43485,20.63576,3.897,10.74,13.62,15.19,0.26,0.168,0.162,0.289,0.434034567750224,-0.20816170864809,2.27132619951473,0,0.007,0,0.02553114,NA,5.55316666666658
"9156",2022-11-13 01:00:01,12.65,-15.73,1220.44,2563.277,4778.328,9772.766,21.32047,21.96578,21.43951,20.6394,3.846,10.69,13.61,15.19,0.26,0.168,0.162,0.289,0.116010166544875,-0.0460122439476355,-1.56075395896007,0,0.007,0,0.02560831,1.86200000000099,5.55316666666658
"9157",2022-11-13 01:00:01,12.65,-15.73,1220.44,2563.277,4778.328,9772.766,21.32047,21.96578,21.43951,20.6394,3.846,10.69,13.61,15.19,0.26,0.168,0.162,0.289,0.116010166544875,-0.0460122439476355,-1.56075395896007,0,0.007,0,0.02560831,NA,5.5044999999997
"9158",2022-11-13 02:00:01,12.61,-16.21,1226.618,2605.875,4996.529,9764.125,21.33121,21.97015,21.41992,20.63761,3.799,10.64,13.61,15.19,0.259,0.167,0.162,0.289,0.145697276907939,-0.0543641045189571,0.242079852618115,0,0.007,0,0.02557771,8.64099999999962,5.5044999999997
"9159",2022-11-13 02:00:01,12.61,-16.21,1226.618,2605.875,4996.529,9764.125,21.33121,21.97015,21.41992,20.63761,3.799,10.64,13.61,15.19,0.259,0.167,0.162,0.289,0.145697276907939,-0.0543641045189571,0.242079852618115,0,0.007,0,0.02557771,NA,4.44349999999971
"9160",2022-11-13 03:00:01,12.57,-16.65,1221.203,2636.734,4648.581,9764.72,21.30938,21.99223,21.4279,20.63319,3.743,10.59,13.6,15.19,0.259,0.167,0.162,0.289,0.0876165732656957,0.0227935696016282,-1.08851251292259,0,0.007,0,0.02556274,0.594999999999345,4.44349999999971
"9161",2022-11-13 03:00:01,12.57,-16.65,1221.203,2636.734,4648.581,9764.72,21.30938,21.99223,21.4279,20.63319,3.743,10.59,13.6,15.19,0.259,0.167,0.162,0.289,0.0876165732656957,0.0227935696016282,-1.08851251292259,0,0.007,0,0.02556274,NA,5.16249999999976
"9162",2022-11-13 04:00:01,12.54,-16.96,1197.962,2666.131,4323.685,9757.149,21.31079,21.98879,21.4508,20.63161,3.678,10.55,13.59,15.18,0.259,0.167,0.162,0.289,-0.0137498572924681,0.122112072762037,-1.17554431599909,0,0.007,0,0.02556746,7.57099999999991,5.16249999999976
"9163",2022-11-13 04:00:01,12.54,-16.96,1197.962,2666.131,4323.685,9757.149,21.31079,21.98879,21.4508,20.63161,3.678,10.55,13.59,15.18,0.259,0.167,0.162,0.289,-0.0137498572924681,0.122112072762037,-1.17554431599909,0,0.007,0,0.02556746,NA,4.33549999999984
"9164",2022-11-13 05:00:01,12.52,-16.85,1204.122,2692.802,4706.194,9750.772,21.27812,21.97584,21.45162,20.63387,3.622,10.5,13.58,15.18,0.258,0.167,0.162,0.289,0.0541876901589774,0.0418471287057397,0.454635438181002,0,0.007,0,0.02558509,6.37699999999859,4.33549999999984
"9165",2022-11-13 05:00:01,12.52,-16.85,1204.122,2692.802,4706.194,9750.772,21.27812,21.97584,21.45162,20.63387,3.622,10.5,13.58,15.18,0.258,0.167,0.162,0.289,0.0541876901589774,0.0418471287057397,0.454635438181002,0,0.007,0,0.02558509,NA,3.91983333333337
"9166",2022-11-13 06:00:01,12.5,-17.76,1219.497,2719.776,4977.811,9742.499,21.24767,21.98512,21.45603,20.6369,3.556,10.46,13.57,15.18,0.258,0.167,0.162,0.289,0.068601490478573,-0.0137893278082208,0.32318210430959,0,0.007,0,0.02555538,8.27300000000105,3.91983333333337
"9167",2022-11-13 06:00:01,12.5,-17.76,1219.497,2719.776,4977.811,9742.499,21.24767,21.98512,21.45603,20.6369,3.556,10.46,13.57,15.18,0.258,0.167,0.162,0.289,0.068601490478573,-0.0137893278082208,0.32318210430959,0,0.007,0,0.02555538,NA,2.97566666666656
"9168",2022-11-13 07:00:01,12.49,-18.09,1210.672,2746.756,4554.083,9740.929,21.28723,21.97281,21.46207,20.64327,3.49,10.41,13.56,15.17,0.258,0.167,0.162,0.289,-0.0155648844212359,0.109963087882931,-1.31302395289514,0,0.007,0,0.02674517,1.56999999999971,2.97566666666656
"9169",2022-11-13 07:00:01,12.49,-18.09,1210.672,2746.756,4554.083,9740.929,21.28723,21.97281,21.46207,20.64327,3.49,10.41,13.56,15.17,0.258,0.167,0.162,0.289,-0.0155648844212359,0.109963087882931,-1.31302395289514,0,0.007,0,0.02674517,NA,3.12083333333339
"9170",2022-11-13 08:00:01,12.63,-17.79,1227.476,2764.677,5728.477,9738.654,21.39376,21.95461,21.39253,20.6497,3.433,10.37,13.56,15.17,0.257,0.167,0.162,0.289,0.0670734074146328,-0.187547115488154,2.50121322576343,0,0.061,0.076,0.2209561,2.27499999999964,3.12083333333339
"9171",2022-11-13 08:00:01,12.63,-17.79,1227.476,2764.677,5728.477,9738.654,21.39376,21.95461,21.39253,20.6497,3.433,10.37,13.56,15.17,0.257,0.167,0.162,0.289,0.0670734074146328,-0.187547115488154,2.50121322576343,0,0.061,0.076,0.2209561,NA,4.76366666666672
"9172",2022-11-13 09:00:01,13.27,-14.96,1138.419,2776.491,5656.246,9743.563,21.58679,21.94077,21.22762,20.66619,3.364,10.32,13.55,15.17,0.257,0.167,0.162,0.289,-0.306193018328626,-0.136428162825903,-0.14869210665963,0,0.16,0.576,0.5757496,4.90899999999965,4.76366666666672
"9173",2022-11-13 09:00:01,13.27,-14.96,1138.419,2776.491,5656.246,9743.563,21.58679,21.94077,21.22762,20.66619,3.364,10.32,13.55,15.17,0.257,0.167,0.162,0.289,-0.306193018328626,-0.136428162825903,-0.14869210665963,0,0.16,0.576,0.5757496,NA,4.11899999999999
"9174",2022-11-13 10:00:01,14.81,-10.37,708.6461,2672.3,5030.628,9740.954,21.71538,21.88643,21.0595,20.72312,3.3,10.28,13.53,15.17,0.257,0.167,0.162,0.289,-1.91557537815457,-0.140660210640059,-1.52875437965093,0,0.336,1.123,1.211145,2.60900000000038,4.11899999999999
"9175",2022-11-13 10:00:01,14.81,-10.37,708.6461,2672.3,5030.628,9740.954,21.71538,21.88643,21.0595,20.72312,3.3,10.28,13.53,15.17,0.257,0.167,0.162,0.289,-1.91557537815457,-0.140660210640059,-1.52875437965093,0,0.336,1.123,1.211145,NA,4.24483333333319
"9176",2022-11-13 11:00:01,14.98,-6.582,631.0279,2505.173,4713.801,9744.837,21.58194,21.79965,21.04697,20.71458,3.243,10.23,13.53,15.16,0.257,0.167,0.162,0.289,-0.862773098588496,-0.276338409139138,-0.970899550925287,0,0.455,1.549,1.636639,3.88299999999981,4.24483333333319
"9177",2022-11-13 11:00:01,14.98,-6.582,631.0279,2505.173,4713.801,9744.837,21.58194,21.79965,21.04697,20.71458,3.243,10.23,13.53,15.16,0.257,0.167,0.162,0.289,-0.862773098588496,-0.276338409139138,-0.970899550925287,0,0.455,1.549,1.636639,NA,5.20216666666662
"9178",2022-11-13 12:00:01,14.79,-3.134,618.8024,2394.613,4554.35,9742.229,21.61424,21.7251,21.05722,20.69706,3.198,10.19,13.51,15.16,0.257,0.167,0.162,0.289,-0.604528147598156,-0.168590499048384,-0.667227806352698,0,0.519,1.79,1.87018,2.60800000000017,5.20216666666662
"9179",2022-11-13 12:00:01,14.79,-3.134,618.8024,2394.613,4554.35,9742.229,21.61424,21.7251,21.05722,20.69706,3.198,10.19,13.51,15.16,0.257,0.167,0.162,0.289,-0.604528147598156,-0.168590499048384,-0.667227806352698,0,0.519,1.79,1.87018,NA,4.83916666666664
"9180",2022-11-13 13:00:01,14.31,-0.979,594.1866,2292.496,4492.764,9744.67,21.5871,21.68704,21.05809,20.66311,3.152,10.14,13.51,15.16,0.256,0.167,0.162,0.289,-0.603998597013431,-0.181462581949176,-0.467005987861431,0,0.517,1.821,1.860817,2.44100000000071,4.83916666666664
"9181",2022-11-13 13:00:01,14.31,-0.979,594.1866,2292.496,4492.764,9744.67,21.5871,21.68704,21.05809,20.66311,3.152,10.14,13.51,15.16,0.256,0.167,0.162,0.289,-0.603998597013431,-0.181462581949176,-0.467005987861431,0,0.517,1.821,1.860817,NA,6.01483333333332
"9182",2022-11-13 14:00:01,14.26,0.402,589.6781,2192.611,4544.153,9756.802,21.38626,21.67038,21.05312,20.65697,3.116,10.1,13.5,15.15,0.256,0.166,0.162,0.289,-0.483381200250879,-0.247839747542973,-0.182924997629918,0,0.453,1.644,1.630153,12.1319999999996,6.01483333333332
"9183",2022-11-13 14:00:01,14.26,0.402,589.6781,2192.611,4544.153,9756.802,21.38626,21.67038,21.05312,20.65697,3.116,10.1,13.5,15.15,0.256,0.166,0.162,0.289,-0.483381200250879,-0.247839747542973,-0.182924997629918,0,0.453,1.644,1.630153,NA,5.15316666666665
"9184",2022-11-13 15:00:01,14.26,1.098,623.5523,2120.729,4611.788,9755.761,21.29721,21.66463,21.04531,20.64774,3.094,10.06,13.49,15.15,0.256,0.166,0.162,0.289,-0.259032124051547,-0.255004160373984,-0.10331663360136,0,0.337,1.272,1.213748,1.04099999999926,5.15316666666665
"9185",2022-11-13 15:00:01,14.26,1.098,623.5523,2120.729,4611.788,9755.761,21.29721,21.66463,21.04531,20.64774,3.094,10.06,13.49,15.15,0.256,0.166,0.162,0.289,-0.259032124051547,-0.255004160373984,-0.10331663360136,0,0.337,1.272,1.213748,NA,5.38900000000012
"9186",2022-11-13 16:00:01,14.25,0.542,657.5997,2024.916,4484.804,9752.397,21.32507,21.65006,21.06131,20.63338,3.072,10.02,13.47,15.15,0.256,0.166,0.162,0.289,-0.156599267744579,-0.353268974209037,-0.534855084500466,0,0.156,0.748,0.560193,3.36399999999958,5.38900000000012
"9187",2022-11-13 16:00:01,14.25,0.542,657.5997,2024.916,4484.804,9752.397,21.32507,21.65006,21.06131,20.63338,3.072,10.02,13.47,15.15,0.256,0.166,0.162,0.289,-0.156599267744579,-0.353268974209037,-0.534855084500466,0,0.156,0.748,0.560193,NA,6.0620000000002
"9188",2022-11-13 17:00:01,13.23,-1.207,695.8188,2025.469,4559.808,9742.77,21.45971,21.59489,21.03947,20.59978,3.064,9.98,13.46,15.15,0.256,0.166,0.162,0.289,-0.0901156958773392,-0.158367015909581,-0.0812142994174304,0,0.044,0.184,0.1574935,9.62700000000041,6.0620000000002
"9189",2022-11-13 17:00:01,13.23,-1.207,695.8188,2025.469,4559.808,9742.77,21.45971,21.59489,21.03947,20.59978,3.064,9.98,13.46,15.15,0.256,0.166,0.162,0.289,-0.0901156958773392,-0.158367015909581,-0.0812142994174304,0,0.044,0.184,0.1574935,NA,4.54133333333327
"9190",2022-11-13 18:00:01,12.95,-2.537,722.8223,2056.316,4600.647,9742.34,21.54384,21.59096,21.03908,20.59098,3.056,9.94,13.45,15.14,0.256,0.166,0.162,0.289,-0.102687485469921,-0.0879776836527817,-0.145577646458833,0,0.008,0,0.02962876,0.430000000000291,4.54133333333327
"9191",2022-11-13 18:00:01,12.95,-2.537,722.8223,2056.316,4600.647,9742.34,21.54384,21.59096,21.03908,20.59098,3.056,9.94,13.45,15.14,0.256,0.166,0.162,0.289,-0.102687485469921,-0.0879776836527817,-0.145577646458833,0,0.008,0,0.02962876,NA,5.06616666666681
"9192",2022-11-13 19:00:01,12.88,-2.79,677.4091,2104.277,4424.662,9732.845,21.59888,21.59168,21.05708,20.57972,3.045,9.89,13.44,15.14,0.256,0.165,0.162,0.289,-0.423076436042953,0.0466923755502929,-0.684540709057817,0,0.007,0,0.02664167,9.4950000000008,5.06616666666681
"9193",2022-11-13 19:00:01,12.88,-2.79,677.4091,2104.277,4424.662,9732.845,21.59888,21.59168,21.05708,20.57972,3.045,9.89,13.44,15.14,0.256,0.165,0.162,0.289,-0.423076436042953,0.0466923755502929,-0.684540709057817,0,0.007,0,0.02664167,NA,4.0601666666668
"9194",2022-11-13 20:00:01,12.84,-2.408,627.7361,2097.87,4385.856,9725.883,21.58241,21.58479,21.05769,20.57446,3.039,9.85,13.43,15.14,0.256,0.165,0.162,0.289,-0.524128661773064,-0.0558510553443524,-0.407943226910752,0,0.007,0,0.02668897,6.96199999999953,4.0601666666668
"9195",2022-11-13 20:00:01,12.84,-2.408,627.7361,2097.87,4385.856,9725.883,21.58241,21.58479,21.05769,20.57446,3.039,9.85,13.43,15.14,0.256,0.165,0.162,0.289,-0.524128661773064,-0.0558510553443524,-0.407943226910752,0,0.007,0,0.02668897,NA,3.02383333333364
"9196",2022-11-13 21:00:01,12.8,-2.463,660.2569,2130.196,4487.271,9723.427,21.5648,21.58594,21.04463,20.57107,3.037,9.82,13.42,15.13,0.256,0.165,0.162,0.289,-0.234775863167237,0.0169648529940518,-0.080131566052754,0,0.007,0,0.02669951,2.45600000000013,3.02383333333364
"9197",2022-11-13 21:00:01,12.8,-2.463,660.2569,2130.196,4487.271,9723.427,21.5648,21.58594,21.04463,20.57107,3.037,9.82,13.42,15.13,0.256,0.165,0.162,0.289,-0.234775863167237,0.0169648529940518,-0.080131566052754,0,0.007,0,0.02669951,NA,3.02383333333364
"9198",2022-11-13 22:00:01,12.76,-2.502,645.2585,2123.308,4432.627,9716.025,21.56499,21.58545,21.05942,20.57493,3.032,9.77,13.41,15.13,0.256,0.166,0.162,0.289,-0.406007296399785,-0.0556334018355811,-0.428383823738687,0,0.007,0,0.02671395,7.40200000000004,3.02383333333364
"9199",2022-11-13 22:00:01,12.76,-2.502,645.2585,2123.308,4432.627,9716.025,21.56499,21.58545,21.05942,20.57493,3.032,9.77,13.41,15.13,0.256,0.166,0.162,0.289,-0.406007296399785,-0.0556334018355811,-0.428383823738687,0,0.007,0,0.02671395,NA,2.44533333333341
"9200",2022-11-13 23:00:01,12.74,-2.624,673.7463,2144.441,4563.302,9715.522,21.54633,21.58284,21.04752,20.57554,3.038,9.73,13.4,15.13,0.256,0.166,0.162,0.29,-0.237154272225661,-0.0195764357465272,0.00936717632081678,0,0.007,0,0.02622719,0.502999999998792,2.44533333333341
"9201",2022-11-13 23:00:01,12.74,-2.624,673.7463,2144.441,4563.302,9715.522,21.54633,21.58284,21.04752,20.57554,3.038,9.73,13.4,15.13,0.256,0.166,0.162,0.29,-0.237154272225661,-0.0195764357465272,0.00936717632081678,0,0.007,0,0.02622719,NA,4.60400000000027
"9202",2022-11-14 00:00:01,12.71,-2.629,680.6002,2181.183,4589.481,9711.943,21.54462,21.56993,21.0365,20.57601,3.039,9.69,13.38,15.13,0.256,0.165,0.162,0.29,-0.30603798717077,0.0320739554567132,-0.206807111754909,0,0.007,0,0.02624427,3.57900000000154,4.60400000000027
"9203",2022-11-14 00:00:01,12.71,-2.629,680.6002,2181.183,4589.481,9711.943,21.54462,21.56993,21.0365,20.57601,3.039,9.69,13.38,15.13,0.256,0.165,0.162,0.29,-0.30603798717077,0.0320739554567132,-0.206807111754909,0,0.007,0,0.02624427,NA,5.07733333333332
"9204",2022-11-14 01:00:01,12.68,-2.605,688.1915,2191.464,4617.118,9715.402,21.52699,21.57791,21.03761,20.56834,3.035,9.65,13.38,15.12,0.255,0.165,0.162,0.29,-0.300802577059583,-0.0329594696804968,-0.203517185267648,0,0.007,0,0.02625583,3.45900000000074,5.07733333333332
"9205",2022-11-14 01:00:01,12.68,-2.605,688.1915,2191.464,4617.118,9715.402,21.52699,21.57791,21.03761,20.56834,3.035,9.65,13.38,15.12,0.255,0.165,0.162,0.29,-0.300802577059583,-0.0329594696804968,-0.203517185267648,0,0.007,0,0.02625583,NA,5.14349999999983
"9206",2022-11-14 02:00:01,12.66,-2.815,730.4293,2213.964,4731.413,9716.146,21.51149,21.56139,21.03546,20.56526,3.037,9.61,13.36,15.12,0.256,0.165,0.162,0.29,-0.135146151805431,-0.0341020956475739,0.0260458949844996,0,0.007,0,0.02625781,0.744000000000597,5.14349999999983
"9207",2022-11-14 02:00:01,12.66,-2.815,730.4293,2213.964,4731.413,9716.146,21.51149,21.56139,21.03546,20.56526,3.037,9.61,13.36,15.12,0.256,0.165,0.162,0.29,-0.135146151805431,-0.0341020956475739,0.0260458949844996,0,0.007,0,0.02625781,NA,5.38199999999961
"9208",2022-11-14 03:00:01,12.63,-2.926,727.4344,2237.127,4727.74,9713.69,21.51521,21.54883,21.03051,20.56488,3.038,9.57,13.34,15.12,0.256,0.165,0.162,0.29,-0.290422459536379,-0.0148697342450541,-0.230162639771055,0,0.007,0,0.02623886,2.45600000000013,5.38199999999961
"9209",2022-11-14 03:00:01,12.63,-2.926,727.4344,2237.127,4727.74,9713.69,21.51521,21.54883,21.03051,20.56488,3.038,9.57,13.34,15.12,0.256,0.165,0.162,0.29,-0.290422459536379,-0.0148697342450541,-0.230162639771055,0,0.007,0,0.02623886,NA,5.39983333333294
"9210",2022-11-14 04:00:01,12.6,-3.054,703.7878,2247.705,4752.639,9717.621,21.50066,21.53825,21.03827,20.56455,3.039,9.53,13.34,15.12,0.256,0.165,0.162,0.29,-0.405333608627686,-0.0323797785970688,-0.170480514029202,0,0.007,0,0.02624883,3.93099999999868,5.39983333333294
"9211",2022-11-14 04:00:01,12.6,-3.054,703.7878,2247.705,4752.639,9717.621,21.50066,21.53825,21.03827,20.56455,3.039,9.53,13.34,15.12,0.256,0.165,0.162,0.29,-0.405333608627686,-0.0323797785970688,-0.170480514029202,0,0.007,0,0.02624883,NA,6.90233333333314
"9212",2022-11-14 05:00:01,12.57,-3.475,824.0989,2323.484,5254.289,9704.166,21.47544,21.54008,21.04079,20.56397,3.036,9.5,13.32,15.11,0.256,0.165,0.162,0.29,0.205752049519847,-0.00194824861893495,1.02808665849475,0,0.007,0,0.02622861,13.4549999999999,6.90233333333314
"9213",2022-11-14 05:00:01,12.57,-3.475,824.0989,2323.484,5254.289,9704.166,21.47544,21.54008,21.04079,20.56397,3.036,9.5,13.32,15.11,0.256,0.165,0.162,0.29,0.205752049519847,-0.00194824861893495,1.02808665849475,0,0.007,0,0.02622861,NA,4.74266666666639
"9214",2022-11-14 06:00:01,12.55,-4.641,971.6491,2433.251,5466.368,9697.747,21.42421,21.56526,21.03409,20.56485,3.038,9.46,13.31,15.11,0.256,0.165,0.162,0.29,0.482803424450293,0.037076767605791,0.467970808253868,0,0.007,0,0.0261218,6.41899999999987,4.74266666666639
"9215",2022-11-14 06:00:01,12.55,-4.641,971.6491,2433.251,5466.368,9697.747,21.42421,21.56526,21.03409,20.56485,3.038,9.46,13.31,15.11,0.256,0.165,0.162,0.29,0.482803424450293,0.037076767605791,0.467970808253868,0,0.007,0,0.0261218,NA,3.9424999999995
"9216",2022-11-14 07:00:01,12.53,-5.209,1000.731,2511.186,5439.605,9701.603,21.47791,21.54752,21.01068,20.56373,3.04,9.42,13.29,15.11,0.256,0.164,0.162,0.29,0.131826024426355,0.00370587887536575,-0.0657565436134983,0,0.007,0,0.02638808,3.85599999999977,3.9424999999995
"9217",2022-11-14 07:00:01,12.53,-5.209,1000.731,2511.186,5439.605,9701.603,21.47791,21.54752,21.01068,20.56373,3.04,9.42,13.29,15.11,0.256,0.164,0.162,0.29,0.131826024426355,0.00370587887536575,-0.0657565436134983,0,0.007,0,0.02638808,NA,3.48016666666596
"9218",2022-11-14 08:00:01,12.54,-5.769,1049.329,2591.92,5525.648,9699.428,21.40627,21.5749,21.01876,20.57823,3.033,9.39,13.28,15.1,0.255,0.164,0.162,0.29,0.225760210594133,0.0177691683452332,0.182572200153076,0,0.024,0.072,0.08520567,2.17499999999927,3.48016666666596
"9219",2022-11-14 08:00:01,12.54,-5.769,1049.329,2591.92,5525.648,9699.428,21.40627,21.5749,21.01876,20.57823,3.033,9.39,13.28,15.1,0.255,0.164,0.162,0.29,0.225760210594133,0.0177691683452332,0.182572200153076,0,0.024,0.072,0.08520567,NA,4.08899999999934
"9220",2022-11-14 09:00:01,12.95,-5.475,1173.573,2715.128,5636.127,9701.991,21.53496,21.58287,21.03111,20.59168,3.038,9.35,13.27,15.1,0.255,0.164,0.162,0.29,0.605359238443418,0.121013435879372,0.245290812632487,0,0.147,0.558,0.5300608,2.5630000000001,4.08899999999934
